    DEPTH     CALD       TEND       CORR        DEN       NPHI        GRR        SPR       CALR       TENR       RILD       RILM       RFOC       TENS         DT
 4990.0000     7.6719    -6.1633     0.0556     2.6010     0.2504   122.3534   -37.5301     8.0362    65.3152     6.8748     7.3314     8.9043    71.1158    76.9308
 4990.5000     7.6740     7.3203     0.0558     2.6042     0.2668   121.7557   -37.5196     8.0368    65.6906     6.2380     6.5899     7.9291    70.0879    78.5923
 4991.0000     7.6762    13.6090     0.0545     2.6066     0.2715   124.4778   -37.3604     8.0071    66.0761     5.6598     5.6316     7.3471    61.5524    79.7806
 4991.5000     7.6784     4.8126     0.0547     2.6051     0.2724   128.4050   -37.2011     7.9928    58.9253     5.2797     5.0747     6.9029    53.0169    81.2689
 4992.0000     7.6806    -4.2376     0.0535     2.6016     0.2726   131.1256   -37.1928     7.9783    59.3710     4.9939     4.6690     6.6162    82.0190    83.4317
 4992.5000     7.6828    -5.4802     0.0522     2.5995     0.2735   133.5445   -37.1837     7.9790    59.7277     4.6861     4.3557     6.3520    80.9911    84.6951
 4993.0000     7.6768   -14.2429     0.0403     2.5988     0.2763   135.3615   -37.1731     7.9796    61.5082     4.3454     4.0916     6.2646    79.9631    85.4337
 4993.5000     7.6573   -15.4855     0.0239     2.6005     0.2901   138.6854   -37.1645     7.9801    63.5182     4.1131     3.8973     6.2213    48.9052    85.7252
 4994.0000     7.6600   -16.7281     0.0093     2.6096     0.2961   140.5010   -37.1559     7.9808    65.5283     3.8281     3.7903     6.1357    62.8922    86.1612
 4994.5000     7.6622   -10.4520     0.0351     2.6255     0.2948   137.7717   -37.1473     7.9814    67.5384     3.5431     3.6608     5.9679    84.3868    86.6000
 4995.0000     7.6644   -11.6958     0.0668     2.6406     0.2849   136.8939   -37.1386     7.9820    69.5485     3.2581     3.4822     5.6461    83.3332    87.4135
 4995.5000     7.6666    -5.4134     0.0881     2.6520     0.2795   136.2962   -37.1279     7.9825    71.5586     3.0253     3.2529     5.3415    74.5669    88.5269
 4996.0000     7.6687     0.8565     0.0973     2.6505     0.2815   133.5869   -36.8181     7.9831    73.5687     2.8044     3.1200     4.9495    81.3030    90.0422
 4996.5000     7.6709     7.1314     0.0870     2.6350     0.2896   131.4409   -36.5082     7.9989    75.5788     2.6710     3.0344     4.7151    95.2900    92.0313
 4997.0000     7.6731     5.5788     0.0872     2.6209     0.3036   130.2814   -36.1984     7.9995    77.5888     2.5411     2.9510     4.6181   101.7696    93.3636
 4997.5000     7.6754     4.3349     0.0935     2.5992     0.3092   129.6837   -35.8812     8.0151    79.5989     2.4397     2.7914     4.5231   100.4852    93.8773
 4998.0000     7.6780    -4.4265     0.1087     2.5686     0.3122   129.3876   -35.2754     8.0157    81.6090     2.3561     2.6774     4.3994   107.2212    94.3161
 4998.5000     7.6802    -5.6691     0.1363     2.5807     0.3130   130.6014   -34.6644     8.0164    83.6191     2.2891     2.5680     4.2202    98.4293    94.8298
 4999.0000     7.6824     0.9171     0.1663     2.5913     0.3130   131.8137   -34.2040     8.0017    85.6292     2.2278     2.4292     4.0708    97.4013    95.1186
 4999.5000     7.6843    -0.6368     0.2070     2.5990     0.3069   133.6293   -33.7436     8.0175    87.6393     2.1814     2.3606     3.9357    88.8659    95.4074
 5000.0000     7.6867    -1.8795     0.2192     2.5788     0.3036   135.4449   -33.1325     8.0181    89.6493     2.1657     2.2975     3.8204    80.1337    96.3709
 5000.5000     7.6889     7.8853     0.1429     2.5729     0.3129   134.2454   -32.6700     8.0188    91.6594     2.1652     2.2657     3.7053    86.7585    97.4851
 5001.0000     7.6761    25.3992     0.1146     2.5491     0.3279   131.8286   -32.3601     7.9892    93.6695     2.2104     2.2342     3.5947   107.8083    98.0771
 5001.5000     7.6634    16.6365     0.1208     2.5274     0.3307   126.1307   -32.2009     7.9898    95.6796     2.3190     2.2654     3.4295   114.4332    98.0642
 5002.0000     7.6523     0.3563     0.1961     2.5501     0.3312   116.4891   -31.8911     7.9904    97.1128     2.4300     2.4276     3.6004   112.9605    97.3042
 5002.5000     7.6556     7.6478     0.2252     2.7116     0.3315   110.1262   -32.0331     7.9820    98.0040     2.5894     2.7693     4.1077   119.2903    95.0259
 5003.0000     7.6582    -1.2487     0.3657     2.7891     0.3293   108.0656   -32.1751     7.9614    98.8953     2.7743     3.1155     4.4337   118.1126    91.5969
 5003.5000     7.6608    -2.3516     0.4180     2.8230     0.3086   112.0015   -32.1621     7.9621    99.7865     2.9725     3.4328     5.0585   109.4286    89.3692
 5004.0000     7.6479    19.3790     0.3238     2.7722     0.2608   110.5046   -32.1493     7.9325   100.6777     3.1456     3.7366     5.8924   108.2510    83.8422
 5004.5000     7.6356    25.5639     0.1499     2.5838     0.2461   103.5779   -32.1365     7.9331   101.5690     3.3651     3.8663     7.9943   114.5808    80.3836
 5005.0000     7.6239    24.4182     0.0691     2.5703     0.2341    98.1189   -32.1226     7.9338   102.4602     3.5071     3.8881     8.3346   113.3633    77.3748
 5005.5000     7.6266    23.3087     0.0528     2.5983     0.2329   105.4136   -32.4137     7.9041   103.3515     3.5551     3.8877     7.2528   111.9304    77.1396
 5006.0000     7.6293    14.6617     0.0532     2.5871     0.2415   113.5699   -32.5579     7.9048   104.2427     3.5294     3.7805     5.6165   110.7528    79.3032
 5006.5000     7.6169    13.3169     0.0565     2.5827     0.2621   119.0112   -32.6948     7.9139   105.1339     3.4084     3.6516     5.0979   109.5751    84.1654
 5007.0000     7.6197    12.2151     0.0598     2.5874     0.2711   119.9313   -32.9860     7.9261   106.0252     3.2236     3.4782     4.9590   116.1999    85.4295
 5007.5000     7.6228    18.6321     0.0663     2.5965     0.2753   115.4171   -32.9734     7.9391   106.9164     3.0491     3.2902     5.1347   114.7272    85.2693
 5008.0000     7.6254    17.5292     0.0935     2.6049     0.2771   112.1103   -33.1165     7.9398   107.6576     2.8840     3.0271     5.6287   106.0421    85.1840
 5008.5000     7.6281    38.9838     0.1268     2.5876     0.2788   117.2499   -33.2545     7.9405   107.9580     2.7659     2.8190     5.0655   104.8644    85.5485
 5009.0000     7.6307    37.8820     0.1541     2.5715     0.2793   123.5962   -33.2420     7.9414   108.2976     2.6526     2.6345     4.2308   103.6867    86.8126
 5009.5000     7.6483    36.7791     0.1679     2.5370     0.2811   127.2439   -33.5357     7.9421   108.5842     2.5440     2.5268     3.6837   110.0600    89.9953
 5010.0000     7.6509    35.6773     0.1772     2.5093     0.3191   126.9403   -33.5231     7.9428   108.8588     2.4737     2.4405     3.8141   116.3464    93.1390
 5010.5000     7.6534    34.5756     0.1640     2.4704     0.3185   126.3484   -33.5130     7.9435   101.6517     2.4730     2.3896     3.9532   122.6762    93.8281
 5011.0000     7.6561    33.4583     0.1282     2.4675     0.3142   126.6615   -33.5030     7.9444   101.9518     2.5068     2.3568     4.0608   113.9640    93.2905
 5011.5000     7.6588    32.3311     0.1044     2.4872     0.3061   126.9746   -33.4925     7.9451   103.7875     2.5554     2.3933     4.0333   112.7628    93.2052
 5012.0000     7.6615    30.9931     0.0639     2.5181     0.3012   127.8914   -33.4804     7.9157   110.0888     2.6482     2.5473     3.9235   111.3418    93.6447
 5012.5000     7.6647    29.8913     0.0736     2.5320     0.2950   124.5871   -33.4703     7.8863   110.3754     2.7788     2.8265     3.9240   125.1792    93.5594
 5013.0000     7.6669    28.7895     0.0994     2.5273     0.2926   121.2803   -33.4603     7.8569   110.6617     2.9161     3.1582     4.0630   131.5090    92.5746
 5013.5000     7.6696    27.6877     0.1133     2.5276     0.2862   114.6553   -33.4502     7.8275   111.0201     3.0814     3.4321     4.6355   122.8238    91.4399
 5014.0000     7.6726    26.6913     0.0940     2.5461     0.2718   109.8402   -33.4377     7.8134   111.3068     3.2560     3.7298     6.0748   114.1386    87.4566
 5014.5000     7.6752    25.5640     0.0598     2.5750     0.2501   115.5860   -33.4276     7.7988   111.5931     3.3933     3.7557     7.0274   120.4685    81.2244
 5015.0000     7.6778    24.4359     0.0391     2.5917     0.2361   123.1390   -33.4176     7.7997   111.8618     3.4877     3.6782     7.2259   149.6158    80.9044
 5015.5000     7.6804    23.2783     0.0649     2.5986     0.2352   130.0886   -33.4075     7.8005   112.1663     3.4865     3.6024     6.0354   118.1131    81.5786
 5016.0000     7.6831    22.1766     0.0819     2.5919     0.2406   139.1498   -33.3975     7.8013   104.9454     3.4376     3.5526     4.4190   116.9354    85.3253
 5016.5000     7.6708    21.0523     0.1046     2.5853     0.2537   143.9878   -33.2365     7.8129   105.3035     3.3428     3.4516     4.0952   123.2735    86.9552
 5017.0000     7.6734    19.9250     0.1124     2.5869     0.2719   143.0943   -33.0753     7.8328    90.5036     3.2507     3.3374     4.3897   114.5648    86.6719
 5017.5000     7.6761    18.8701     0.0916     2.5901     0.2743   142.8041   -33.0636     7.8444    90.8617     3.2051     3.2686     5.0220    97.3576    85.8852
 5018.0000     7.6793    25.2871     0.0499     2.5917     0.2752   145.5333   -32.7524     7.8645    91.1484     3.2042     3.2012     4.4832   104.4234    86.6219
 5018.5000     7.6819    23.9093     0.0592     2.5880     0.2757   148.8631   -32.7423     7.8955    91.4414     3.2033     3.2010     3.8765   118.5546    87.9609
 5019.0000     7.6842    22.9326     0.0715     2.5803     0.2757   149.4778   -32.5598     7.8962   106.8081     3.2472     3.2942     3.6426   124.5906    89.4499
 5019.5000     7.6723    21.8044     0.0898     2.5636     0.2724   143.7606   -32.4185     7.9120   122.1097     3.4074     3.8333     3.7977   138.4279    88.9148
 5020.0000     7.6595    20.6028     0.1096     2.5509     0.2624   121.1476   -32.4085     7.9277   137.4114     3.8855     4.5906     5.6384   145.0516    85.9060
 5020.5000     7.6626    19.5487     0.0811     2.5758     0.2510   106.6795   -32.3984     7.9435   137.6980     4.3711     5.0585     8.9715   151.3814    81.4729
 5021.0000     7.6652    18.3992     0.0262     2.6187     0.2351   105.4842   -32.3884     7.9593   149.4338     4.5225     5.4974    10.6701   165.2187    74.8659
 5021.5000     7.6678    24.8162    -0.0036     2.6707     0.2171   109.1185   -32.3780     7.9601   153.3033     4.5210     5.6518    11.7036   156.2397    71.4073
 5022.0000     7.6705    31.2321    -0.0229     2.6843     0.2198   115.4648   -32.3658     7.9609   161.1518     4.4577     5.4213    10.2087   132.5395    71.7718
 5022.5000     7.6582    29.8544     0.0135     2.6364     0.2294   122.4144   -32.3557     7.9616   168.9189     4.3649     4.7189     7.1415   146.3968    73.6356
 5023.0000     7.6609    28.7526     0.0439     2.5870     0.2368   126.6491   -32.3457     7.9304   169.2323     4.2740     4.3420     6.4372   175.3154    76.8814
 5023.5000     7.6636    20.3007     0.0607     2.5690     0.2449   127.8759   -32.3356     7.8729   169.5195     4.2433     4.2230     5.5276   181.5591    80.2783
 5024.0000     7.6667    19.1731     0.0640     2.5569     0.2520   126.9765   -32.0241     7.8284   169.8770     4.2127     4.1647     4.6489   165.3148    83.6471
 5024.5000     7.6693    17.8360     0.0646     2.5506     0.2523   119.1449   -32.0118     7.7689   170.1636     4.2706     4.2227     4.1870   179.2037    85.1360
 5025.0000     7.6720    24.2519     0.0916     2.5514     0.2477   109.5032   -31.3993     7.7244   170.4204     4.4503     4.3113     4.1621   185.2397    85.1257
 5025.5000     7.6746    23.1501     0.1190     2.5553     0.2280    92.3201   -30.0339     7.6864   170.7368     4.7026     4.5889     4.6509   169.0470    83.3913
 5026.0000     7.6772    29.8420     0.1298     2.5630     0.1980    66.4189   -27.4636     7.6719   163.5160     5.1128     5.1273     6.5324   152.8543    79.8577
 5026.5000     7.6643    35.9842     0.0490     2.5691     0.1725    40.1589   -23.4562     7.6663   156.3064     5.7850     5.9874    10.0401   151.6766    72.3512
 5027.0000     7.6676    34.8813     0.0328     2.5437     0.1497    30.8189   -19.3084     7.6672   156.6532     6.2846     6.6728    13.7167   142.9915    68.7427
 5027.5000     7.6552    41.2983     0.0421     2.5085     0.1476    27.5121   -16.7382     7.6679   155.8860     6.6869     6.9561    14.0062   134.3063    68.5850
 5028.0000     7.6579    40.1965     0.0440     2.4689     0.1497    26.9052   -15.6739     7.6839   149.6471     6.8610     7.1516     8.0466   148.1436    70.9709
 5028.5000     7.6456    46.6168     0.0456     2.4328     0.1533    29.6495   -15.0614     7.6859   150.0055     7.1132     7.3017     7.0548   169.4884    73.8842
 5029.0000     7.6482    45.4886     0.0507     2.4206     0.1553    33.2808   -14.4488     7.7004   157.8078     7.3111     7.3561     7.2597   168.3108    75.0733
 5029.5000     7.6359    44.3613     0.0598     2.3972     0.1543    38.7221   -13.9846     7.7070   158.1578     7.5139     7.5588     8.0500   182.1481    75.4378
 5030.0000     7.6392    43.0310     0.0616     2.3868     0.1510    43.5601   -13.8240     7.7169   158.4444     7.7229     7.7175     8.3929   180.9306    75.2774
 5030.5000     7.6418    34.4104     0.0544     2.3989     0.1492    45.3816   -13.8139     7.7328   158.7307     7.9377     7.9895     8.6109   179.4978    75.4171
 5031.0000     7.6445    33.3075     0.0322     2.4036     0.1489    43.5859   -13.9545     7.7334   159.0173     8.2723     8.3287     8.8124   155.7976    75.2543
 5031.5000     7.6471    24.6869     0.0234     2.4060     0.1491    37.5642   -14.3962     7.7343   174.3244     8.6220     8.8106     8.9366   139.8999    74.9442
 5032.0000     7.6497    23.5851     0.0433     2.4091     0.1473    34.8607   -14.6874     7.7350   174.6770     9.2361     9.4354     9.0002   175.9647    74.4841
 5032.5000     7.6673    22.4834     0.0586     2.4122     0.1458    33.9672   -15.2772     7.7357   174.9250     9.6923     9.9734     9.3836   197.6046    73.8741
 5033.0000     7.6997    21.3805     0.0649     2.4168     0.1451    32.4470   -15.8696     7.7366   182.7578     9.9619    10.3969     9.8513   203.9344    72.2146
 5033.5000     7.7173    20.2787     0.0714     2.4230     0.1482    31.5797   -16.4620     7.7373   190.5407    10.1683    10.5417    10.4143   157.7117    71.0049
 5034.0000     7.7349    19.1725     0.0820     2.4307     0.1621    31.5912   -17.3610     7.7380   190.8409    10.2363    10.6886    11.0098   178.7615    70.9946
 5034.5000     7.7381    18.0453     0.0883     2.4390     0.1597    31.2981   -18.5478     7.7689   191.1412    10.0171    10.5409    11.6390   207.6150    70.9843
 5035.0000     7.7252    16.6973     0.0946     2.4436     0.1543    31.9157   -19.4413     7.8298   192.9984     9.2208    10.1110    12.7379   206.4374    70.4493
 5035.5000     7.7285    15.5944     0.1054     2.4543     0.1459    33.6097   -20.3349     7.8909   199.2774     8.0261     9.3032    14.1352   182.7372    67.2156
 5036.0000     7.7307    31.1551     0.1117     2.4919     0.1404    47.6278   -21.8309     7.9218   207.0571     6.2534     7.1476    14.3344   204.0820    65.3312
 5036.5000     7.7181    43.4660     0.0580     2.5303     0.1425    63.6272   -23.3342     7.9225   207.3581     4.4837     5.1087     6.5971   217.9194    65.4827
 5037.0000     7.7214    49.8819     0.0551     2.5470     0.1661    75.7050   -24.9709     7.9232   207.6684     3.5668     3.1969     3.4875   216.4467    69.4482
 5037.5000     7.7240    56.5749     0.0907     2.5426     0.1853    92.6094   -26.4669     7.9076   207.9580     2.3697     2.5963     2.6990   215.2690    75.1205
 5038.0000     7.7116    55.1971     0.1250     2.4954     0.2152   110.7232   -28.1135     7.8945   208.2584     1.8463     2.2443     2.5894   199.3713    83.1285
 5038.5000     7.6994    54.0953     0.1133     2.4361     0.2891   119.4828   -29.9107     7.8802   208.5586     1.6522     2.0225     2.5898   228.2237    96.5365
 5039.0000     7.6872    37.9549     0.0760     2.4204     0.3169   124.0191   -31.1079     7.8658   208.8588     1.5628     1.8868     2.5902   219.2435   100.7241
