   DEPTH        DT	   GR 	      ILD 	NPHI	   RHOB
  3081.400    77.4544    43.7686    11.6608    12.6422     2.4024 
  3081.600    77.3410    45.8204    12.1376    15.3239     2.4492 
  3081.800    81.1116    45.7074    12.5128    20.2292     2.3555 
  3082.000    84.9759    43.4575    12.8382    21.2206     2.2333 
  3082.200    86.2303    43.7822    14.8517    21.6395     2.1906 
  3082.400    86.3006    46.4838    20.0016    22.2771     2.2053 
  3082.600    86.2135    48.8182    27.1672    21.3440     2.2360 
  3082.800    86.1219    50.9927    32.1301    20.8802     2.2321 
  3083.000    86.4788    54.5251    29.6956    21.2573     2.1978 
  3083.200    86.6018    55.4536    22.2710    22.0983     2.1761 
  3083.400    85.7206    51.9073    17.9815    22.4297     2.1932 
  3083.600    84.8419    50.2119    15.8403    20.7425     2.2480 
  3083.800    84.3253    50.9325    14.9660    19.2535     2.3099 
  3084.000    84.2116    50.5242    14.8671    20.0329     2.3093 
  3084.200    85.5099    49.2692    15.0222    21.0072     2.2641 
  3084.400    87.6573    48.9193    16.4030    21.9952     2.2210 
  3084.600    88.1068    49.2133    19.7919    23.3373     2.1958 
  3084.800    84.7135    47.1796    26.9300    21.6621     2.2051 
  3085.000    79.1798    42.8060    35.1782    15.9145     2.2591 
  3085.200    74.9152    41.0410    40.3927    11.7097     2.3222 
  3085.400    74.2991    44.8598    43.4803    14.2133     2.3205 
  3085.600    75.4201    49.4787    42.1866    17.4957     2.2985 
