   DEPTH	DT	   GR  	      ILD 	NPHI 	    RHOB
  3028.200    76.6172    52.3750     3.4531    17.0312     2.5564 
  3028.400    80.8750    61.6250     2.7656    18.9805     2.5725 
  3028.600    86.1250    68.0000     2.3718    20.6875     2.5505 
  3028.800    88.4062    71.6094     2.2576    22.0344     2.5242 
  3029.000    87.4727    69.8125     2.2837    21.5938     2.5289 
  3029.200    84.8750    64.2500     2.3860    20.5547     2.5234 
  3029.400    81.7031    60.2461     2.5579    20.1816     2.5046 
  3029.600    79.9746    62.5000     2.7185    19.8711     2.4923 
  3029.800    80.7695    67.1875     2.8340    18.3477     2.4690 
  3030.000    84.5000    73.1875     2.9639    16.5586     2.4343 
  3030.200    90.4062    81.1875     3.1914    16.7891     2.4113 
  3030.400    89.9375    83.9219     3.5000    19.5273     2.4250 
  3030.600    83.1250    74.0625     3.7920    22.5781     2.4778 
  3030.800    72.2500    52.9375     4.0139    20.8125     2.5564 
  3031.000    60.0625    38.2500     4.2407    14.3125     2.6582 
  3031.200    54.2852    44.3125     4.5117    10.1328     2.7358 
  3031.400    60.0000    62.3125     4.7383    10.3750     2.7412 
  3031.600    72.1250    76.3125     4.9070    16.1875     2.6191 
  3031.800    84.6875    81.6680     4.9578    21.3203     2.4788 
  3032.000    91.2617    80.2891     4.7305    22.7295     2.4272 
  3032.200    91.3828    77.6250     4.4419    22.7539     2.3940 
  3032.400    90.3945    74.5391     4.2297    22.2656     2.3640 
  3032.600    90.2295    69.6875     4.0781    21.5000     2.3664 
  3032.800    89.0195    64.1875     4.0371    20.5078     2.3965 
  3033.000    86.5938    60.2461     4.0149    20.2043     2.4348 
  3033.200    84.0859    58.9688     3.8889    19.5742     2.4868 
  3033.400    80.2773    62.1875     3.5742    17.8516     2.5254 
  3033.600    78.6445    72.2500     3.2305    17.1055     2.5388 
  3033.800    83.1250    85.0625     3.0383    18.7148     2.5449 
  3034.000    92.1875    96.3125     2.9438    22.3008     2.5173 
  3034.200    96.5117    98.1875     2.8167    25.7891     2.4460 
  3034.400    96.9438    91.7500     2.7195    27.8398     2.3953 
  3034.600    98.5430    85.9062     2.7529    26.7109     2.3863 
  3034.800    98.5820    82.0391     2.9412    26.1914     2.3927 
  3035.000    94.5625    78.5039     3.1399    26.7805     2.4003 
  3035.200    87.9180    76.5703     3.2720    25.3945     2.4221 
  3035.400    85.0117    79.1914     3.3224    22.9922     2.4418 
  3035.600    85.1836    83.8750     3.3201    22.1641     2.4436 
  3035.800    88.1484    87.7266     3.3599    22.3672     2.4422 
  3036.000    94.2344    87.2773     3.5061    23.3008     2.4451 
  3036.200    96.4023    84.1445     3.7500    24.7969     2.4417 
  3036.400    93.0625    78.6250     4.0938    24.6602     2.4202 
  3036.600    88.1289    69.6875     4.5469    22.6250     2.3961 
  3036.800    86.9336    59.5625     5.3125    21.7275     2.3689 
  3037.000    88.8359    54.5156     6.3203    21.4141     2.2913 
  3037.200    89.5625    53.6914     7.6211    20.2500     2.2539 
  3037.400    87.9531    54.5625     9.3672    20.0273     2.2852 
  3037.600    87.8789    55.6445    12.0664    21.6719     2.2998 
  3037.800    92.6250    55.2539    14.6602    23.4102     2.2625 
